epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,1116.83,nan,nan,nan,0,0,0,0,nan,nan,nan,0.000104178,0.000104178,0.000104178
121,1133.91,nan,nan,nan,0,0,0,0,nan,nan,nan,9.57169e-05,9.57169e-05,9.57169e-05
122,1143.17,nan,nan,nan,0,0,0,0,nan,nan,nan,8.72562e-05,8.72562e-05,8.72562e-05
123,1152.48,nan,nan,nan,0,0,0,0,nan,nan,nan,7.87955e-05,7.87955e-05,7.87955e-05
124,1161.81,nan,nan,nan,0,0,0,0,nan,nan,nan,7.03348e-05,7.03348e-05,7.03348e-05
125,1171.03,nan,nan,nan,0,0,0,0,nan,nan,nan,6.18742e-05,6.18742e-05,6.18742e-05
126,1180.4,nan,nan,nan,0,0,0,0,nan,nan,nan,5.34135e-05,5.34135e-05,5.34135e-05
127,1189.65,nan,nan,nan,0,0,0,0,nan,nan,nan,4.49528e-05,4.49528e-05,4.49528e-05
128,1199.03,nan,nan,nan,0,0,0,0,nan,nan,nan,3.64921e-05,3.64921e-05,3.64921e-05
129,1208.32,nan,nan,nan,0,0,0,0,nan,nan,nan,2.80314e-05,2.80314e-05,2.80314e-05
130,1217.65,nan,nan,nan,0,0,0,0,nan,nan,nan,1.95707e-05,1.95707e-05,1.95707e-05
