epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,568.225,0.97174,2.01913,1.24293,0.21271,0.28883,0.2575,0.17449,nan,nan,nan,0.000804602,0.000804602,0.000804602
41,582.598,0.93489,2.00446,1.20886,0.27511,0.38572,0.28158,0.19827,nan,nan,nan,0.000796746,0.000796746,0.000796746
42,596.95,0.9563,2.0472,1.24507,0.16757,0.51651,0.23711,0.1526,nan,nan,nan,0.000788889,0.000788889,0.000788889
43,611.228,0.94057,1.89835,1.23708,0.2393,0.36948,0.24728,0.15964,nan,nan,nan,0.000781033,0.000781033,0.000781033
44,625.531,0.90584,1.81541,1.18144,0.26474,0.48805,0.27631,0.19453,nan,nan,nan,0.000773177,0.000773177,0.000773177
45,639.819,0.89702,1.99166,1.22742,0.38982,0.41679,0.3309,0.22163,nan,nan,nan,0.00076532,0.00076532,0.00076532
46,654.097,0.88436,1.73011,1.19557,0.41132,0.26558,0.28467,0.20084,nan,nan,nan,0.000757464,0.000757464,0.000757464
47,668.396,0.89125,1.9436,1.20955,0.27306,0.28768,0.28144,0.18592,nan,nan,nan,0.000749608,0.000749608,0.000749608
48,682.688,0.97612,2.00436,1.25083,0.2245,0.34646,0.23826,0.18025,nan,nan,nan,0.000741751,0.000741751,0.000741751
49,696.918,0.81945,1.87349,1.14632,0.21526,0.35455,0.21946,0.15004,nan,nan,nan,0.000733895,0.000733895,0.000733895
50,711.34,0.89108,1.86805,1.22188,0.18795,0.24153,0.28026,0.19604,nan,nan,nan,0.000726038,0.000726038,0.000726038
51,725.52,0.94761,1.8791,1.25893,0.20192,0.33368,0.27963,0.18403,nan,nan,nan,0.000718182,0.000718182,0.000718182
52,739.836,0.87751,1.9686,1.16709,0.24762,0.3174,0.22225,0.14643,nan,nan,nan,0.000710326,0.000710326,0.000710326
53,754.228,0.89821,1.82924,1.17422,0.20596,0.36878,0.23569,0.1375,nan,nan,nan,0.000702469,0.000702469,0.000702469
54,768.504,0.89174,1.67081,1.16604,0.19531,0.28935,0.20228,0.12369,nan,nan,nan,0.000694613,0.000694613,0.000694613
55,782.878,0.85575,1.77596,1.15479,0.21349,0.40326,0.22956,0.14684,nan,nan,nan,0.000686757,0.000686757,0.000686757
56,797.182,0.87738,1.71914,1.21834,0.29399,0.41234,0.24649,0.15237,nan,nan,nan,0.0006789,0.0006789,0.0006789
57,811.437,0.87917,1.61826,1.16418,0.35806,0.34377,0.25231,0.16309,nan,nan,nan,0.000671044,0.000671044,0.000671044
58,825.766,0.8303,1.51645,1.14442,0.28749,0.34676,0.25642,0.17623,nan,nan,nan,0.000663188,0.000663188,0.000663188
59,840.001,0.81334,1.51812,1.15689,0.26576,0.47948,0.29367,0.2059,nan,nan,nan,0.000655331,0.000655331,0.000655331
60,854.301,0.82242,1.73381,1.13559,0.23698,0.5821,0.28748,0.21959,nan,nan,nan,0.000647475,0.000647475,0.000647475
61,868.653,0.88861,1.61892,1.20887,0.26125,0.51211,0.24743,0.18299,nan,nan,nan,0.000639619,0.000639619,0.000639619
62,883.002,0.81705,1.53268,1.14864,0.3236,0.40234,0.27159,0.19045,nan,nan,nan,0.000631762,0.000631762,0.000631762
63,897.444,0.82958,1.44932,1.1531,0.29906,0.38494,0.34664,0.23617,nan,nan,nan,0.000623906,0.000623906,0.000623906
64,911.794,0.89447,1.53028,1.2137,0.33894,0.47584,0.39117,0.27864,nan,nan,nan,0.000616049,0.000616049,0.000616049
65,926.14,0.8654,1.42194,1.15058,0.56702,0.41666,0.43239,0.33574,nan,nan,nan,0.000608193,0.000608193,0.000608193
66,940.641,0.81971,1.52687,1.1826,0.35169,0.44766,0.38568,0.29482,nan,nan,nan,0.000600337,0.000600337,0.000600337
67,954.987,0.71849,1.39656,1.06068,0.34396,0.43805,0.34619,0.26502,nan,nan,nan,0.00059248,0.00059248,0.00059248
68,969.337,0.74917,1.34246,1.12672,0.33013,0.56183,0.38453,0.28967,nan,nan,nan,0.000584624,0.000584624,0.000584624
69,983.732,0.80309,1.47079,1.1753,0.29903,0.54474,0.33078,0.23112,nan,nan,nan,0.000576768,0.000576768,0.000576768
70,998.141,0.76344,1.36919,1.13987,0.28441,0.54214,0.29158,0.18681,nan,nan,nan,0.000568911,0.000568911,0.000568911
71,1012.52,0.75456,1.25172,1.1162,0.25836,0.40195,0.29179,0.19637,nan,nan,nan,0.000561055,0.000561055,0.000561055
72,1026.83,0.73281,1.33255,1.10847,0.28029,0.45909,0.25508,0.16766,nan,nan,nan,0.000553199,0.000553199,0.000553199
73,1041.08,0.78682,1.33319,1.1753,0.28144,0.45596,0.22295,0.15185,nan,nan,nan,0.000545342,0.000545342,0.000545342
74,1055.55,0.76799,1.27638,1.07657,0.2119,0.53022,0.24739,0.17668,nan,nan,nan,0.000537486,0.000537486,0.000537486
75,1069.96,0.83213,1.48881,1.19271,0.29417,0.37234,0.29512,0.19176,nan,nan,nan,0.00052963,0.00052963,0.00052963
76,1084.3,0.76355,1.19351,1.12049,0.31619,0.45519,0.32438,0.20723,nan,nan,nan,0.000521773,0.000521773,0.000521773
77,1098.75,0.82155,1.33386,1.19756,0.3512,0.35305,0.32446,0.22968,nan,nan,nan,0.000513917,0.000513917,0.000513917
78,1113.19,0.747,1.17458,1.09998,0.35133,0.36091,0.32178,0.23265,nan,nan,nan,0.00050606,0.00050606,0.00050606
79,1127.52,0.80823,1.44505,1.13267,0.36216,0.38169,0.32082,0.25662,nan,nan,nan,0.000498204,0.000498204,0.000498204
80,1141.87,0.71765,1.18702,1.0917,0.50648,0.37154,0.35164,0.28614,nan,nan,nan,0.000490348,0.000490348,0.000490348
81,1156.33,0.71336,1.2269,1.08484,0.41058,0.39106,0.39155,0.32419,nan,nan,nan,0.000482491,0.000482491,0.000482491
82,1170.67,0.61564,1.12475,1.01929,0.3746,0.40883,0.35879,0.26994,nan,nan,nan,0.000474635,0.000474635,0.000474635
83,1185.01,0.70789,1.19953,1.07407,0.32739,0.45156,0.33838,0.25224,nan,nan,nan,0.000466779,0.000466779,0.000466779
84,1199.33,0.77712,1.30188,1.12773,0.34282,0.46584,0.36146,0.26115,nan,nan,nan,0.000458922,0.000458922,0.000458922
85,1213.79,0.71111,1.25814,1.1001,0.27833,0.44584,0.31602,0.22103,nan,nan,nan,0.000451066,0.000451066,0.000451066
86,1228.05,0.65057,1.25903,1.04232,0.2738,0.46584,0.32815,0.22653,nan,nan,nan,0.00044321,0.00044321,0.00044321
87,1242.4,0.76535,1.30692,1.13485,0.24475,0.59171,0.29969,0.20071,nan,nan,nan,0.000435353,0.000435353,0.000435353
88,1256.63,0.71078,1.12744,1.09658,0.26141,0.52339,0.30029,0.22002,nan,nan,nan,0.000427497,0.000427497,0.000427497
89,1270.92,0.66329,1.08591,1.07408,0.28806,0.4714,0.28911,0.21452,nan,nan,nan,0.000419641,0.000419641,0.000419641
90,1285.28,0.68288,1.21955,1.06712,0.25352,0.63052,0.27385,0.1953,nan,nan,nan,0.000411784,0.000411784,0.000411784
91,1299.52,0.65195,1.2507,1.05832,0.28599,0.64141,0.28379,0.2083,nan,nan,nan,0.000403928,0.000403928,0.000403928
92,1313.88,0.6827,1.19337,1.08575,0.28748,0.51181,0.27281,0.19274,nan,nan,nan,0.000396071,0.000396071,0.000396071
93,1328.33,0.6631,1.16141,1.07899,0.26002,0.49539,0.30639,0.22867,nan,nan,nan,0.000388215,0.000388215,0.000388215
94,1342.64,0.65112,1.05947,1.07736,0.36565,0.42673,0.33345,0.24112,nan,nan,nan,0.000380359,0.000380359,0.000380359
95,1357.11,0.65027,1.04247,1.0637,0.35408,0.48529,0.33377,0.23749,nan,nan,nan,0.000372502,0.000372502,0.000372502
96,1371.43,0.6725,1.10722,1.0573,0.31967,0.51075,0.37045,0.27632,nan,nan,nan,0.000364646,0.000364646,0.000364646
97,1385.8,0.65734,1.02895,1.06487,0.34565,0.51766,0.38108,0.28338,nan,nan,nan,0.00035679,0.00035679,0.00035679
98,1400.18,0.69575,1.21216,1.06477,0.42253,0.41909,0.44487,0.3244,nan,nan,nan,0.000348933,0.000348933,0.000348933
99,1414.47,0.71915,1.114,1.09083,0.37097,0.39485,0.39893,0.28765,nan,nan,nan,0.000341077,0.000341077,0.000341077
100,1428.71,0.72859,1.14636,1.10538,0.35503,0.39193,0.40035,0.28606,nan,nan,nan,0.000333221,0.000333221,0.000333221
101,1443.12,0.61296,1.04072,1.0598,0.43259,0.40487,0.37667,0.28102,nan,nan,nan,0.000325364,0.000325364,0.000325364
102,1457.47,0.65734,1.00832,1.04895,0.47434,0.40091,0.42767,0.31481,nan,nan,nan,0.000317508,0.000317508,0.000317508
103,1471.8,0.60113,1.03202,1.01819,0.47992,0.49216,0.46014,0.34295,nan,nan,nan,0.000309652,0.000309652,0.000309652
104,1486.13,0.60843,0.94022,1.03704,0.49403,0.45317,0.45619,0.33331,nan,nan,nan,0.000301795,0.000301795,0.000301795
105,1500.52,0.62655,0.964,1.07678,0.3477,0.58348,0.43292,0.31784,nan,nan,nan,0.000293939,0.000293939,0.000293939
106,1514.76,0.63045,1.13195,1.05604,0.35055,0.47948,0.41885,0.31874,nan,nan,nan,0.000286083,0.000286083,0.000286083
107,1529.11,0.5709,1.03123,0.98366,0.35157,0.47948,0.32845,0.24726,nan,nan,nan,0.000278226,0.000278226,0.000278226
108,1543.41,0.63503,1.00888,1.0563,0.34123,0.42948,0.37594,0.2788,nan,nan,nan,0.00027037,0.00027037,0.00027037
109,1557.96,0.66384,1.01643,1.0826,0.33265,0.405,0.414,0.31632,nan,nan,nan,0.000262513,0.000262513,0.000262513
110,1572.36,0.64511,1.06155,1.05791,0.31702,0.40073,0.42086,0.33241,nan,nan,nan,0.000254657,0.000254657,0.000254657
111,1586.67,0.60724,0.94672,1.00999,0.38614,0.36448,0.44454,0.33668,nan,nan,nan,0.000246801,0.000246801,0.000246801
112,1600.98,0.63049,0.98259,1.04708,0.39981,0.36273,0.42547,0.33548,nan,nan,nan,0.000238944,0.000238944,0.000238944
113,1615.29,0.62039,1.00393,1.02045,0.36948,0.38779,0.38457,0.31192,nan,nan,nan,0.000231088,0.000231088,0.000231088
114,1630.3,0.61668,1.10009,1.04855,0.38418,0.36307,0.42461,0.32259,nan,nan,nan,0.000223232,0.000223232,0.000223232
115,1644.55,0.61184,1.09307,1.05614,0.32663,0.38492,0.3462,0.27064,nan,nan,nan,0.000215375,0.000215375,0.000215375
116,1658.94,0.66563,0.99862,1.07951,0.31634,0.3835,0.36979,0.29165,nan,nan,nan,0.000207519,0.000207519,0.000207519
117,1673.36,0.59183,0.99321,1.03189,0.32093,0.45171,0.421,0.33285,nan,nan,nan,0.000199663,0.000199663,0.000199663
118,1687.79,0.59961,0.98508,1.03215,0.29505,0.48986,0.41049,0.31364,nan,nan,nan,0.000191806,0.000191806,0.000191806
119,1702.27,0.58306,0.92062,1.02577,0.32357,0.45091,0.4131,0.31747,nan,nan,nan,0.00018395,0.00018395,0.00018395
120,1716.68,0.64783,1.00957,1.05325,0.40538,0.41909,0.42701,0.34068,nan,nan,nan,0.000176094,0.000176094,0.000176094
121,1731.09,0.5734,0.87533,0.99958,0.38116,0.52361,0.43158,0.34119,nan,nan,nan,0.000168237,0.000168237,0.000168237
122,1745.52,0.57102,0.85539,1.04225,0.36073,0.53694,0.45382,0.35631,nan,nan,nan,0.000160381,0.000160381,0.000160381
123,1759.97,0.55173,0.92478,1.00785,0.37318,0.54766,0.46423,0.36724,nan,nan,nan,0.000152524,0.000152524,0.000152524
124,1774.19,0.60677,1.01219,1.01095,0.29247,0.61442,0.4455,0.34968,nan,nan,nan,0.000144668,0.000144668,0.000144668
125,1788.63,0.59325,0.85447,1.01586,0.33717,0.55805,0.45926,0.36637,nan,nan,nan,0.000136812,0.000136812,0.000136812
126,1802.99,0.57687,0.91086,1.0032,0.32871,0.51688,0.44962,0.35537,nan,nan,nan,0.000128955,0.000128955,0.000128955
127,1817.47,0.52946,0.86709,1.02625,0.31181,0.57805,0.44614,0.35726,nan,nan,nan,0.000121099,0.000121099,0.000121099
128,1831.78,0.6458,0.89121,1.04767,0.37367,0.4145,0.45687,0.3619,nan,nan,nan,0.000113243,0.000113243,0.000113243
129,1846.2,0.58133,0.85168,1.01889,0.35504,0.45805,0.45728,0.36799,nan,nan,nan,0.000105386,0.000105386,0.000105386
130,1860.56,0.5455,0.78402,1.00305,0.38453,0.45805,0.44396,0.34878,nan,nan,nan,9.75299e-05,9.75299e-05,9.75299e-05
131,1883.63,0.44407,0.71445,0.9005,0.44577,0.44791,0.45373,0.35692,nan,nan,nan,8.96736e-05,8.96736e-05,8.96736e-05
132,1898.01,0.43814,0.68826,0.92008,0.45556,0.43471,0.46725,0.35831,nan,nan,nan,8.18172e-05,8.18172e-05,8.18172e-05
133,1912.38,0.42193,0.66137,0.89553,0.42051,0.41109,0.46389,0.36825,nan,nan,nan,7.39609e-05,7.39609e-05,7.39609e-05
134,1926.79,0.45344,0.68195,0.93697,0.42499,0.41909,0.46291,0.37009,nan,nan,nan,6.61045e-05,6.61045e-05,6.61045e-05
135,1941.24,0.40509,0.67177,0.90452,0.46449,0.41909,0.45803,0.37204,nan,nan,nan,5.82481e-05,5.82481e-05,5.82481e-05
136,1955.54,0.4601,0.72731,0.94609,0.49199,0.41909,0.45812,0.37738,nan,nan,nan,5.03918e-05,5.03918e-05,5.03918e-05
137,1970,0.44026,0.68926,0.92799,0.44913,0.42081,0.46718,0.39297,nan,nan,nan,4.25354e-05,4.25354e-05,4.25354e-05
138,1984.35,0.41153,0.64829,0.89902,0.52105,0.41909,0.46408,0.38404,nan,nan,nan,3.46791e-05,3.46791e-05,3.46791e-05
139,1998.69,0.39975,0.66327,0.89077,0.49162,0.40661,0.46033,0.39226,nan,nan,nan,2.68227e-05,2.68227e-05,2.68227e-05
140,2013.14,0.42537,0.62773,0.92972,0.47187,0.39531,0.46155,0.38991,nan,nan,nan,1.89664e-05,1.89664e-05,1.89664e-05
